,Unnamed: 0,subsr,asset_nm,ct_cl,genre_of_ct_cl,use_tms,SMRY,ACTR_DISP,disp_rtm,strt_dt
102,4831,61931000,캐리와 친구들의 장난감놀이 시즌7 02회,키즈,기타,10,"샌디의 해양 유람선으로 바다 여행. 오늘은 꼬마 친구들이 플립시스 유람선을 타고 바다로 떠났어요! 바다 여행 중 꼬마 친구들에게 엄청난 일들이 생겼는데, 꼬마 친구들의 바다 여행이 궁금하다면 영상을 통해 확인해주세요!",-,0:05,20200000000000.0
103,5075,63086000,깨비키즈 공룡스토리 17회,키즈,기타,240,화끈 토마토와 가시 열매 상. 아우~ 추워라~ 날씨가 갑자기 추워졌어요. 더 추워지기 전에 화끈 토마토 열매를 따야겠어요.,-,0:04,20200000000000.0
104,5158,60527000,타요의 씽씽극장 동요2 09회,키즈,기타,180,학교 가는 길. 학교에 갈 시간이에요. 예쁘게 단장하고 밥도 든든하게 먹고 잊은 건 없는지 확인해요. 학교에 가면 새로운 것도 배우고 친구를 만날 수 있어요. 멋진 꿈도 키울 수 있답니다.,-,0:03,20200000000000.0
105,5330,63086000,깨비키즈 공룡스토리 22회,키즈,기타,180,티라가 병에 걸렸다고 하. 티라의 집 앞마당에 텃밭을 만들려고 하는 케라와 친구들! 티라와 로시는 이런 케라와 친구들을 잡을 생각을 하는데… 케라! 어서 도망쳐!!!,-,0:03,20200000000000.0
106,5331,61931000,생활동화 27편 모음 01회,키즈,기타,477,엘리의 편식하지 말아요 이야기 / 엘리의 그림일기 후크선장이 되고 싶어요! 이야기.,-,0:16,20200000000000.0
107,5381,63086000,깨비키즈 공룡스토리 26회,키즈,기타,300,풀 뜯어 먹는 티라 하. 탱글탱글 열매를 밟고 나서부터 풀을 먹는 티라! 티라가 이상해졌어요!,-,0:05,20200000000000.0
108,5413,65198000,딩딩코딩 02회,키즈,기타,10,코딩의 개념: 패턴. 다양한 색깔의 껌볼구슬을 가지고 색깔 패턴을 만들어요. 각자에게 정해진 패턴대로 대형 껌볼 머신에서 껌볼을 뽑아서 제한 시간 안에 가장 길게 껌볼 패턴을 만든 사람이 승리!,"지니,강이",0:04,20200000000000.0
109,5529,66437000,엉뚱발랄 콩순이와 콩콩이 01회,키즈,기타,60,"콩순이 딸기송. 동글동글 통통통! 까만씨가 콕콕콕! 콩순이가 좋아하는 딸기! 우유로 딸기 쉐이크, 반죽으로 딸기 케이크를 만들어요! 콩순이와 냠냠냠 딸기를 먹어 보아요!","콩순이,세요,콩콩이,밤이,송이,엄마,아빠",0:01,20200000000000.0
110,5656,61931000,캐빈의 호기심 아파트2 02회,키즈,기타,10,영화관으로 변신한 우리 집. 편리한 1인용 영화관과 셀프 스낵코너까지! 멋진 영화관으로 변한 캐빈의 호기심 아파트는 어떤 모습일지 영상으로 확인해 주세요~,-,0:06,20200000000000.0
111,5858,65872000,애플비 랄랄라 한글동요 01회,키즈,기타,60,닮은 곳이 있대요. 엄마하고 아빠하고 어디 어디 닮았나 찾아보세요.,-,0:01,20200000000000.0
112,5859,65198000,(더빙)헤이지니 시즌2 01회,키즈,기타,453,대위기! 콩순이를 구하라! 헬로카봇 정열의 비트런 변신 자동차 로봇 장난감 놀이. Hello Carbot. 세균맨의 장난에 위기에 빠진 콩순이! 지니가 헬로카봇시계로 비트런을 소환해 콩순이를 구해주는 이야기.,헤이지니,0:12,20200000000000.0
113,5860,65198000,(더빙)헤이지니 시즌2 01회,키즈,기타,55,대위기! 콩순이를 구하라! 헬로카봇 정열의 비트런 변신 자동차 로봇 장난감 놀이. Hello Carbot. 세균맨의 장난에 위기에 빠진 콩순이! 지니가 헬로카봇시계로 비트런을 소환해 콩순이를 구해주는 이야기.,헤이지니,0:12,20200000000000.0
114,5861,65198000,(더빙)헤이지니 시즌2 01회,키즈,기타,456,대위기! 콩순이를 구하라! 헬로카봇 정열의 비트런 변신 자동차 로봇 장난감 놀이. Hello Carbot. 세균맨의 장난에 위기에 빠진 콩순이! 지니가 헬로카봇시계로 비트런을 소환해 콩순이를 구해주는 이야기.,헤이지니,0:12,20200000000000.0
115,5862,65872000,핑크퐁 율동동요 02회,키즈,기타,60,곰 세 마리. 베스트 인기 동요 곰 세 마리에 맞춰 핑크퐁과 호기와 신나게 노래하고 춤춰요.,-,0:01,20200000000000.0
116,5863,65872000,핑크퐁 율동동요 02회,키즈,기타,60,곰 세 마리. 베스트 인기 동요 곰 세 마리에 맞춰 핑크퐁과 호기와 신나게 노래하고 춤춰요.,-,0:01,20200000000000.0
117,5864,65872000,핑크퐁 율동동요 02회,키즈,기타,60,곰 세 마리. 베스트 인기 동요 곰 세 마리에 맞춰 핑크퐁과 호기와 신나게 노래하고 춤춰요.,-,0:01,20200000000000.0
118,5865,65872000,핑크퐁 율동동요 02회,키즈,기타,60,곰 세 마리. 베스트 인기 동요 곰 세 마리에 맞춰 핑크퐁과 호기와 신나게 노래하고 춤춰요.,-,0:01,20200000000000.0
119,5866,65872000,핑크퐁 율동동요 02회,키즈,기타,60,곰 세 마리. 베스트 인기 동요 곰 세 마리에 맞춰 핑크퐁과 호기와 신나게 노래하고 춤춰요.,-,0:01,20200000000000.0
120,6668,60527000,타요의 씽씽극장 동요2 08회,키즈,기타,120,차곡차곡 쏙쏙. 친구들은 오늘 장난감을 가지고 놀고선 정리했나요? 아침에 일어나 이불과 베개를 잘 정리했나요? 타요와 두리와 함께 로기의 차고지를 차곡차곡 쏙쏙 정리하면서 노래를 불러봐요.,-,0:02,20200000000000.0
121,6742,60527000,타요의 씽씽극장 동요2 04회,키즈,기타,180,"안녕 인사해요. 자동차를 좋아하는 두리, 개구쟁이 꼬마버스 타요, 지상에서 가장 빠른 차 스피드, 부지런한 청소차 러비 등 친구들을 만나서 인사해요. 안녕? 반가워~ 사이좋게 지내자~",-,0:03,20200000000000.0
122,6933,65198000,자이언트 펭TV 001회,키즈,기타,540,"펭수, 학교 가다! (1) 평화로운 5학년 교실에 자이언트 펭귄이 나타났다! 그의 정체는 크리에이터 지망생이자 EBS의 연습생 펭수. 포스트 뽀로로가 되기 위해 남극에서 헤엄쳐온 펭수는 초등학생들의 팬심을 사로잡을 수 있을까?",펭수,0:09,20200000000000.0
123,129,65934000,몽키키드 시즌3. 02회,키즈,애니메이션,660,"MK 일행이 탄 비행선이 바다에 추락하고, 이들은 메이의 먼 친척 동해 용왕에게 생포된다. 오래전에 여의봉을 훔쳐 간 손오공에게 앙금이 남아있던 동해 용왕은 지도를 압수하고 MK 일행을 가두지만, 친척인 메이만은 남겨둔다.","MK,메이,샌디,픽시,탕",0:11,20200000000000.0
124,497,65934000,몽키키드 시즌3. 13회,키즈,애니메이션,320,"손오공은 화이트 본 프린세스의 조종을 받고 메이는 탑에 갇힌 상황에서 MK와 동료들은 친구들을 구조하고 세상을 구할 계획을 세운다. 마카크의 도움과 힘을 빼앗긴 시장의 정보에 힘입어, 과도하게 능력을 발휘 중인 화이트 본 프린세스를 쓰러뜨릴 마지막 기회가 찾아온다.","MK,메이,샌디,픽시,탕",0:11,20200000000000.0
125,498,65934000,몽키키드 시즌3. 13회,키즈,애니메이션,397,"손오공은 화이트 본 프린세스의 조종을 받고 메이는 탑에 갇힌 상황에서 MK와 동료들은 친구들을 구조하고 세상을 구할 계획을 세운다. 마카크의 도움과 힘을 빼앗긴 시장의 정보에 힘입어, 과도하게 능력을 발휘 중인 화이트 본 프린세스를 쓰러뜨릴 마지막 기회가 찾아온다.","MK,메이,샌디,픽시,탕",0:11,20200000000000.0
126,593,63396000,엉뚱발랄 콩순이와 친구들 스페셜 Part5 01회,키즈,애니메이션,406,"마법의 풀. 어린이집 체육놀이 시간, 선생님은 서로 공을 차려고 욕심을 부리는 콩순이와 밤이에게 마법의 풀을 이용해서 손을 잡고 생활하게 한다. 그림을 그릴 때도, 밥을 먹을 때도 손을 꼭 잡고 있어야 하는 콩순이와 밤이는 불편함을 느끼는데...",콩순이,0:07,20200000000000.0
127,594,63396000,엉뚱발랄 콩순이와 친구들 스페셜 Part5 01회,키즈,애니메이션,420,"마법의 풀. 어린이집 체육놀이 시간, 선생님은 서로 공을 차려고 욕심을 부리는 콩순이와 밤이에게 마법의 풀을 이용해서 손을 잡고 생활하게 한다. 그림을 그릴 때도, 밥을 먹을 때도 손을 꼭 잡고 있어야 하는 콩순이와 밤이는 불편함을 느끼는데...",콩순이,0:07,20200000000000.0
128,897,63076000,타요의 씽씽극장 06회,키즈,애니메이션,365,"꿈나라로 쿨쿨쿨. 봉봉과 함께 놀이터에서 놀고 있는 꼬마버스들. 집에 갈 시간이 되자 캐리가 봉봉을 데리러 온다. 캐리와 함께 집에가는 길, 봉봉은 피곤했는지 하품을 하고 캐리는 그런 봉봉을 위해 자장가를 불러준다. 한편, 늦은 밤이 되자 하나 둘 잠들기 시작하는데...","타요,로기,라니,가니,씨투,하나,두리,루키,봉봉,프랭크",0:07,20200000000000.0
129,1020,63396000,엉뚱발랄 콩순이와 친구들 스페셜 Part5 02회,키즈,애니메이션,10,힘을 합쳐 해봐요. 콩순이와 밤이는 마음을 하나로 모으는 연습을 한다. 결국 두 번째 체육놀이 시간을 맞게 되는데. 과연 공을 두고 마주 선 콩순이와 밤이는 시합을 어떻게 치를까?,콩순이,0:07,20200000000000.0
130,1246,66656000,안녕자두야 시즌2 01회,키즈,애니메이션,12,심 봤어요. 오늘도 어김없이 엄마와 대치하는 자두. 물풍선에 물을 넣다 터뜨리자 엄마에게 혼날까 봐 도망가버리는데 집에 돌아오니 엄마가 쓰러져있다. 위암 초기 진단을 받고 쓰러진 엄마를 위해 산삼을 캐러 가는 자두. 자두는 과연 산삼으로 엄마를 구할 수 있을까?,"자두,엄마,아빠,미미,애기",0:14,20200000000000.0
131,1247,66656000,안녕자두야 시즌2 01회,키즈,애니메이션,583,심 봤어요. 오늘도 어김없이 엄마와 대치하는 자두. 물풍선에 물을 넣다 터뜨리자 엄마에게 혼날까 봐 도망가버리는데 집에 돌아오니 엄마가 쓰러져있다. 위암 초기 진단을 받고 쓰러진 엄마를 위해 산삼을 캐러 가는 자두. 자두는 과연 산삼으로 엄마를 구할 수 있을까?,"자두,엄마,아빠,미미,애기",0:14,20200000000000.0
132,1248,66656000,안녕자두야 시즌2 01회,키즈,애니메이션,1,심 봤어요. 오늘도 어김없이 엄마와 대치하는 자두. 물풍선에 물을 넣다 터뜨리자 엄마에게 혼날까 봐 도망가버리는데 집에 돌아오니 엄마가 쓰러져있다. 위암 초기 진단을 받고 쓰러진 엄마를 위해 산삼을 캐러 가는 자두. 자두는 과연 산삼으로 엄마를 구할 수 있을까?,"자두,엄마,아빠,미미,애기",0:14,20200000000000.0
133,1249,66656000,안녕자두야 시즌2 01회,키즈,애니메이션,1,심 봤어요. 오늘도 어김없이 엄마와 대치하는 자두. 물풍선에 물을 넣다 터뜨리자 엄마에게 혼날까 봐 도망가버리는데 집에 돌아오니 엄마가 쓰러져있다. 위암 초기 진단을 받고 쓰러진 엄마를 위해 산삼을 캐러 가는 자두. 자두는 과연 산삼으로 엄마를 구할 수 있을까?,"자두,엄마,아빠,미미,애기",0:14,20200000000000.0
134,1445,65815000,곤충 대탐험 01회,키즈,애니메이션,191,"지렁이 Worm, 사마귀 Praying Mantis, 바퀴벌레 Cockroach, 달팽이 Snail. 자신의 특징을 소개합니다.",-,0:08,20200000000000.0
135,1446,65815000,곤충 대탐험 01회,키즈,애니메이션,195,"지렁이 Worm, 사마귀 Praying Mantis, 바퀴벌레 Cockroach, 달팽이 Snail. 자신의 특징을 소개합니다.",-,0:08,20200000000000.0
136,1490,65815000,아기공룡 버디 시즌4 02회,키즈,애니메이션,11,"기차, 잠수함 그리고 비행선-두 번째 이야기. 동지 축제날 아침, 프테라노돈 씨와 래리 아저씨, 그리고 새 친구 불가사리 씨는 여전히 집에 갈 방법을 찾지 못했어요. 불가사리 씨는 진정한 동지 축제의 의미는 친구와 가족과 함께 하는 것을 알려주고 싶었답니다.","버디,타이니,샤이니,돈",0:12,20200000000000.0
137,1712,61931000,바다탐험대 옥토넛 시즌2 01회,키즈,애니메이션,667,백상어. The Great White Shark. 페이소를 따라 옥토포드로 들어오던 백상어가 옥토해치에 끼어 지느러미에 부상을 입자 대장과 대원들은 상어에게 먹히지 않고 안전하게 지느러미를 치료할 방법을 고민하는데...,"바나클,콰지,페이소",0:12,20200000000000.0
138,1749,65934000,몽키키드 시즌3. 01회,키즈,애니메이션,660,"손오공은 화이트 본 프린세스를 쓰러뜨릴 만큼 강한 무기를 찾기 위해 나타와 싸워 지도를 차지한다. MK가 위기에 처하자 손오공은 서둘러 돌아오지만, 이미 MK는 모든 능력을 잃은 상태이다. MK와 손오공, 다른 영웅들은 화이트 본 프린세스를 피해 달아나는데...","MK,메이,샌디,픽시,탕",0:11,20200000000000.0
139,1848,63086000,티티체리 스페셜 04회,키즈,애니메이션,56,"포그냥을 잡아라!(2). 더욱 업그레이드된 티티 크루, 이제 포그냥을 잡으러 가볼까? 하지만 포그냥 찾기가 너무 힘들다! 마침 딸기 요정이 포그냥이 좋아하는 것들을 알려준다. 포그냥을 불러내기 위해 작전을 바꾸는 티티 크루, 이번에야말로 포그냥을 잡을 수 있을까?!","체리,베리",0:11,20200000000000.0
140,2007,60506000,포켓몬스터 XY 3기 23회,키즈,애니메이션,6,"습지대의 대결, 미끄래곤 VS 플라제스. 여행 도중 어느 습지대에 들른 지우와 친구들. 그런데 이 습지대는 미끄래곤의 고향이었다. 미끄래곤은 고향 친구들과 다시 만나 기뻐하지만, 어딘가가 조금 이상한데...","한지우,세레나,시트론,로켓단,플라타느 박사,피카츄",0:20,20200000000000.0
141,2086,65934000,몽키키드 시즌3. 06회,키즈,애니메이션,605,"사막에서 헤매던 MK와 메이, 샌디 앞에 뜻밖에도 낯익은 인물이 나타난다. 레드썬이 돌아온 것! 세 친구는 레드썬의 인도를 받아 우마왕의 요새에 도착하지만, 곧 우마왕 가족의 눈 밖에 나게 된다. MK 일행은 삼매진화의 창조 과정에 관해 조사하는데...","MK,메이,샌디,픽시,탕",0:11,20200000000000.0
142,2348,65434000,(SD)뽀롱뽀롱 뽀로로 시즌1 02회,키즈,애니메이션,51,"1. 욕심은 이제 그만. 친구들과 함께 낚시를 하던 에디는 자기의 낚싯대만 아무런 소식이 없자, 친구들에게 심통을 부리며 혼자 집으로 돌아갔어요. 2. 웃는 얼굴이 예뻐요. 루피는 놀이터에서 눈으로 성 쌓기 놀이를 하고 있는 친구들을 만나 같이 놀게 되었어요.","뽀로로,크롱,패티,루피,에디,로디,포비,해리,통통이",0:12,20200000000000.0
143,2562,63076000,타요의 씽씽극장 13회,키즈,애니메이션,420,아침이 밝았어요. 혼자 아침 일찍 운행을 나가야 되는 타요. 평소보다 일찍 일어나야 되서 밤늦게까지 놀지도 못한 타요는 억울하다. 그런 타요에게 씨투는 아침 첫 운행은 친구들에게 가장 먼저 아침을 알리는 특별한 일이라고 말해준다. 타요는 씨투의 말에 왠지 힘이 난다.,"타요,로기,라니,가니,씨투,하나,두리,루키,봉봉,프랭크",0:07,20200000000000.0
144,2563,63076000,타요의 씽씽극장 13회,키즈,애니메이션,82,아침이 밝았어요. 혼자 아침 일찍 운행을 나가야 되는 타요. 평소보다 일찍 일어나야 되서 밤늦게까지 놀지도 못한 타요는 억울하다. 그런 타요에게 씨투는 아침 첫 운행은 친구들에게 가장 먼저 아침을 알리는 특별한 일이라고 말해준다. 타요는 씨투의 말에 왠지 힘이 난다.,"타요,로기,라니,가니,씨투,하나,두리,루키,봉봉,프랭크",0:07,20200000000000.0
145,2798,65934000,몽키키드 시즌3. 09회,키즈,애니메이션,574,"삼매진화 고리 3개를 모두 손에 넣은 MK와 동료들은 손오공에게 다음 단계가 무엇인지 묻는다. 그러나 그 답을 듣기도 전에 네자가 이들을 추적해 온다. 손오공이 네자를 잡아두고 있는 동안, MK와 동료들은 삼매진화 고리를 들고 신비의 산에 올라 의식을 준비한다.","MK,메이,샌디,픽시,탕",0:11,20200000000000.0
146,2953,65434000,(SD)뽀롱뽀롱 뽀로로 시즌1 04회,키즈,애니메이션,0,1. 하늘을 날고 싶어요. 새에 관한 책을 읽고 있던 뽀로로는 책에 그려진 새처럼 자신도 하늘을 날 수 있을거라는 생각을 하게 되었어요. 2. 눈사람 만들기. 언덕에서 눈사람을 만들던 에디와 뽀로로는 누가 더 눈사람을 잘 만드는지 시합을 벌이게 되었어요.,"뽀로로,크롱,패티,루피,에디,로디,포비,해리,통통이",0:12,20200000000000.0
